filename,country,iso,lat,lng,fold,country_index,a,b,c,coarse,fine,combination_covered,combination_oracle_km,fine_oracle_km,nearest_prototype_oracle_km
3d4eb26eb52d444c8e55f0fee84ab131.jpg,Finland,FI,61.468155,25.147703,1,3,27,44,54,19,72,True,91.31315226524556,81.84756028587672,26.69459069967544
3d55a1be72d94436a99b5f1a10320f82.jpg,Iceland,IS,65.444589,-20.689137,1,6,51,73,120,40,122,True,8.648947184705852,22.45065088782708,8.648947185226882
3d9286fb8254453b94fcc53ff774ba89.jpg,Germany,DE,49.744238,10.526168,1,1,12,12,22,10,32,True,7.307356639856058,55.326354781542605,7.307356639856058
3d9f3345c11b4a8b86b0bc1a82577329.jpg,Belarus,BY,56.028141,28.370143,1,0,1,10,2,1,3,True,40.07632491937074,24.96440124195517,40.07632491937074
3db9ddd990b14c0e9d0ceb3ec2f3025f.jpg,Sweden,SE,66.161791,19.955699,1,10,81,129,180,60,203,True,35.30758927149024,61.4763072803108,19.386651104440332
3dee43125a274df39792d892376d299a.jpg,Turkey,TR,41.084565,27.827458,1,11,93,140,214,67,226,True,44.75325545075239,58.35196157395729,44.75325545085308
3e1a6883e1f3410c99771e5066678fcc.jpg,Germany,DE,54.559499,9.595981,1,1,9,14,35,8,30,True,28.159795621397574,17.43808351643684,28.159795621557606
3e1ad282f9bf4881a52c7cc6d6303263.jpg,Italy,IT,39.291724,9.587711,1,7,57,90,126,44,149,True,72.4014352948985,72.40143529483625,72.40143529483625
3e233cfc6d654071a335a0e8a9610a55.jpg,Belarus,BY,56.030857,28.69149,1,0,1,10,2,1,3,True,37.461963782641824,26.105639480961422,37.461963782641824
3e2744336e8747eab26aa93cea5e0b5b.jpg,Turkey,TR,37.113243,38.283123,1,11,94,137,210,66,233,True,15.985101478610463,101.08103729977958,15.985101478892375
3e34f71c075b41ffb2d03b0bc125b402.jpg,Iceland,IS,64.814355,-23.138469,1,6,55,76,109,37,126,True,8.204917101121282,27.724640149766888,8.20491710167051
3e69e92f74814e85baee0fa18b77212a.jpg,Finland,FI,66.932528,28.895161,1,3,28,41,69,20,75,True,13.93186947387155,65.76382156639085,13.931869474195008
3e6dfd78c4f4458289d4007e806d7fe7.jpg,Germany,DE,54.460789,9.148157,1,1,9,14,35,8,30,True,17.86016264410959,15.520241554896286,17.86016264410959
3e6eb4b2c21042968286cad1f7220595.jpg,Sweden,SE,67.469111,20.606346,1,10,81,121,196,60,213,True,24.187088365741594,40.99344791450542,24.187088365741594
3e7270f6ebef4ac7b6e12cf7a68aff81.jpg,France,FR,43.144633,3.050857,1,4,37,48,72,26,87,True,23.354523436222728,22.374062756968826,23.354523436222728
3e82c2458d6e41e3ab38effc9d1ed878.jpg,Sweden,SE,65.929278,21.819881,1,10,81,129,197,60,211,True,45.16462860012746,51.56996694481595,45.16462860012746
3e90622789ed4b128cdde6a9ee9307b0.jpg,Norway,NO,64.103934,11.54029,1,8,67,106,152,50,172,True,63.56775246387103,90.406944732378,63.56775246380014
3e9c1608f7124926b7c63a392f8e76a5.jpg,Turkey,TR,36.265123,33.522441,1,11,91,138,208,66,223,True,55.51313549734253,36.29191173252433,55.51313549726135
3ea28ad5fac04cf6a39b0a754cad65e6.jpg,United_Kingdom,GB,52.280062,-0.028913,1,5,47,61,96,31,103,True,16.32572186056812,65.29526423093614,16.32572186084415
3eae4fe8c82c46dca2c6ede54d3729ef.jpg,Italy,IT,40.915833,14.161946,1,7,56,89,135,43,144,True,60.70462881245683,65.72948136285657,60.704628812382595
3eb3046ff37442398881db310ac7217a.jpg,France,FR,44.989833,1.07675,1,4,37,54,78,27,93,True,74.38265027431305,70.29442672268887,45.26756257386451
3ebcffea616d4d5a800ef27ae859eb58.jpg,Iceland,IS,65.936667,-19.409649,1,6,51,80,124,40,129,True,15.820890149316337,30.12994671193833,15.820890149316337
3ebf262263a04cdab6907d3595b50264.jpg,Poland,PL,50.39645,18.997926,1,9,73,110,173,54,196,True,25.81057155163319,29.901148128861365,25.81057155163319
3f037904e92847e6803f48ce71756f21.jpg,Iceland,IS,65.615547,-20.645209,1,6,51,73,120,40,122,True,12.246785208660981,38.24541769635343,12.246785208660981
3f2112b91f9a484da917572ce6f01ab4.jpg,Poland,PL,53.633352,22.476651,1,9,74,109,166,56,180,True,42.8985587459965,46.58983500499463,42.898558746206604
3f9035789d174534b1c678f92bcd389c.jpg,Belarus,BY,55.147994,27.730156,1,0,1,10,17,1,15,True,7.926198013118105,27.43611112555973,7.926198013118105
3f9976004b2d4ebeab6789d42a63f3a1.jpg,Norway,NO,69.512747,19.252462,1,8,65,100,149,48,166,True,20.570655336966812,17.185888182690775,20.570655336747745
3fd6a85557ff4ba3a1ba5c63311d602a.jpg,Norway,NO,64.134881,13.91503,1,8,67,102,153,50,163,True,68.30798519768996,68.30798519768996,68.30798519768996
3ff1959b49814b529b68a1d9c3b50e05.jpg,United_Kingdom,GB,55.190588,-1.776667,1,5,40,67,104,34,100,True,67.72291081978237,40.788095808273425,58.53412032630165
402c6d4f453b48388f3ee1a83200b276.jpg,Belarus,BY,53.211421,29.39387,1,0,6,5,10,4,5,True,36.27432326294286,15.728500824047844,36.27432326294286
404525a6746244a58bb5a10166a5325c.jpg,France,FR,48.043558,-4.467635,1,4,39,50,75,24,82,True,36.79954498212945,36.79954498200699,36.79954498200699
405546594ae94458be762d5801c6657a.jpg,Belarus,BY,53.06727,29.42321,1,0,6,5,10,4,5,True,28.316369682011622,7.7567986644062765,28.31636968217077
405d9f82a48c4513bcfd39cd0aa0b52b.jpg,United_Kingdom,GB,58.234758,-4.480909,1,5,42,62,95,32,112,True,31.615046701668216,39.767415531543534,31.615046701668216
40ac0cfc732e49e1be5cb2c6a280ca9f.jpg,Turkey,TR,38.786947,36.467689,1,11,92,142,205,69,224,True,61.11066245128641,63.11758553804584,61.11066245121267
40bd5e18347c4303b1a44ace389427a2.jpg,Norway,NO,60.902419,6.861809,1,8,69,104,151,52,179,True,102.91785510880095,93.96082774658801,75.93158796653074
40c6f67354e14899bda76a1fa218ee0b.jpg,Germany,DE,52.941441,7.834432,1,1,14,23,20,8,26,True,25.333026827928673,58.44637658547978,25.333026827928673
40de54470c054a8b9754885f8012db7d.jpg,France,FR,46.704282,1.113523,1,4,38,58,87,27,86,True,40.61977749634321,73.95737523173548,40.61977749645415
40e39188d7d740b5a80d021ae986f117.jpg,Poland,PL,50.726732,21.215563,1,9,79,119,163,57,193,True,12.548873748533795,25.633513476151062,12.548873748533795
40e6d234b3a549e9af0b254d858c8d7e.jpg,Germany,DE,50.279833,6.590511,1,1,8,20,25,7,24,True,51.34047511864994,50.14242633638802,51.340475118825495
4105336c6e9d4730a941b8a2ae17e7c3.jpg,Italy,IT,40.561074,17.33895,1,7,63,95,127,43,142,True,40.80283051182502,40.80283051171458,40.80283051171458
410edccbef41477292e7fd94a6b61ea7.jpg,Iceland,IS,65.094961,-21.09051,1,6,55,83,120,37,122,True,5.725423233842136,25.12070579807504,5.725423233842136
412a5155432b4a02950d9ed6f192c8df.jpg,United_Kingdom,GB,55.266469,-4.842996,1,5,45,64,107,30,118,True,11.787805892312901,86.32734937338176,11.787805892312901
413380acf92f4ce0913116ee34dff8d3.jpg,Turkey,TR,38.851826,33.813378,1,11,92,142,203,66,225,True,48.775878011870425,61.479605001591814,48.775878011870425
41567d286d3d4a10bf92261ced6f3a5e.jpg,Spain,ES,37.243922,-7.319286,1,2,20,34,49,13,55,True,129.95342422999076,129.95342422999076,129.95342422999076
41568aa735c54c5182b7878fecb3f5e7.jpg,Germany,DE,53.683157,9.21983,1,1,9,14,27,8,21,True,37.761847400748344,67.9128302032668,37.761847400748344
41702e810fb84bf5aa74e9ffa2b2f559.jpg,Iceland,IS,65.741301,-22.052067,1,6,48,82,112,37,124,True,18.047927381139324,15.140676172188543,18.047927381638697
4198b8f0d2bc4b848e338a1abbeda4c2.jpg,Belarus,BY,53.200141,28.697516,1,0,5,5,7,4,5,True,4.2715136319503095,42.93032764797564,4.2715136319503095
419fab621dcf492882c079eb01e8044a.jpg,France,FR,43.697751,-0.377,1,4,35,56,81,27,99,True,76.66234635613685,77.3521198120794,57.77968477889192
41c2abbf866b468683bc442eb17095c1.jpg,Sweden,SE,67.844798,20.396218,1,10,81,121,196,60,213,True,21.677319137622,6.979600520586496,21.677319137829883
41eea71515c9438ebde0658065b67c81.jpg,Poland,PL,50.119176,22.265293,1,9,79,112,167,57,182,True,45.533152059785365,44.01282094567179,43.37832092143024
42052aa04bd74cf1a362078e2ab7541a.jpg,France,FR,44.412479,-1.157394,1,4,35,56,81,27,99,True,24.508250859620208,23.936305516973572,24.508250859620208
42187ee8660f4a1da9c2aa5473ade0b6.jpg,Norway,NO,58.292464,6.442186,1,8,64,99,147,53,160,True,34.8738403145338,37.24830230898264,34.8738403145338
422a9ac681404be7a603fb35517b4d03.jpg,Finland,FI,61.099448,23.252536,1,3,27,40,63,19,65,True,19.907722590889215,22.25809128602662,19.907722590889215
423592dbea714c7e856911d88ca49b66.jpg,Spain,ES,42.462881,-3.152802,1,2,22,30,51,15,47,True,60.833902535317655,58.09245097055875,60.833902535317655
428a559cb1014fb2a0690e9a9436821e.jpg,Spain,ES,39.765064,-4.072511,1,2,22,32,38,15,48,True,37.21474965464931,81.30384413789668,37.21474965464931
42b1194f82d242bcb108046dea5124f7.jpg,Sweden,SE,64.062343,19.035809,1,10,82,125,187,62,218,True,68.87397805800256,39.86671681422045,54.586095303484754
42d8136a80934c73ba4a370b68519f7e.jpg,Germany,DE,51.170003,7.680249,1,1,8,18,24,7,36,True,20.073166463061312,48.024304471425786,20.073166463285812
42f0c73fd47b4f16a6c8f796eda3800f.jpg,Sweden,SE,64.811529,17.513959,1,10,82,127,194,62,215,True,83.11291266180358,81.47969594261437,55.037200569207975
42f4d48d87d3490c9ed78c5c863aac64.jpg,Italy,IT,40.97467,9.118454,1,7,57,84,129,44,140,True,24.594365911763077,24.59436591139662,24.594365911763077
430509ffcb564a7a825a4170c151d10d.jpg,Iceland,IS,64.912267,-14.006476,1,6,54,74,117,36,130,True,5.329447656849878,13.361430924127097,5.329447656849878
43222df9286f4652a6ce5dc8f6914d1f.jpg,Norway,NO,63.524994,9.933647,1,8,67,106,152,52,172,True,38.20692061215519,11.509629879082766,38.206920612037244
4325382e39ed48778e84ff823d3c52aa.jpg,United_Kingdom,GB,51.779881,-1.995413,1,5,47,69,103,31,113,True,37.374909259463465,20.694568028437804,29.173570195943782
4364ea014ad94f9f9cd404aece05bea1.jpg,Finland,FI,64.565848,29.636543,1,3,26,43,62,21,63,True,53.47102366334689,47.14004231841761,53.47102366334689
437134722aa34b7394ea0e085bdb1e9f.jpg,Germany,DE,52.209898,11.983055,1,1,13,21,34,6,35,True,80.98974059026462,58.92951263437185,6.533948482262597
4391dae2d02d400b98aa36290c04eb5a.jpg,Norway,NO,64.948799,14.197176,1,8,67,102,153,50,163,True,49.42240992696887,49.42240992696887,49.42240992696887
43af3b553ae944cb87c70d8727472e65.jpg,Sweden,SE,67.974271,19.954008,1,10,81,121,196,60,213,True,38.59144374615058,21.927265224213315,38.59144374638412
44060e0b05ab484b97d6dfff46372740.jpg,Poland,PL,51.943577,20.214282,1,9,76,118,164,58,197,True,20.079485300238133,23.009131689506674,20.079485300238133
4406879e83ed457582fb5764cc8de5fc.jpg,Norway,NO,58.345181,6.318823,1,8,64,99,147,53,160,True,26.038562758994168,28.43896266645718,26.0385627588211
4415a1cec9f94abbbf271e82a344f52d.jpg,Spain,ES,42.804393,-2.905447,1,2,22,30,51,15,47,True,24.115395183191108,19.416109011011663,24.115395183191108
4499198eab814eb9b9f46d709c97774c.jpg,Italy,IT,40.641327,8.926789,1,7,57,84,129,44,140,True,17.24544814837368,17.24544814837368,17.24544814837368
44e09a764e0047d0987b78267ee0572b.jpg,Sweden,SE,63.720373,16.159448,1,10,86,124,189,62,200,True,67.67547854173746,54.5285336711513,35.265150502394384
44e895849dfa45068c5b40ec1f151562.jpg,Iceland,IS,65.62889,-23.826066,1,6,48,82,125,37,136,True,13.751857752787755,13.751857753115445,13.751857752787755
44fc5feb886440b0933d83e5b7612ff1.jpg,Poland,PL,54.244707,22.397196,1,9,74,109,172,56,194,True,25.82022484309577,25.82022484309577,25.82022484309577
4502d73bf3ec4752813b5ee6f9ac168f.jpg,Italy,IT,37.814079,15.127657,1,7,60,85,142,47,159,True,27.118881767886887,13.337769501015918,27.118881767886887
451bf0763fcf480fb3b8c794f0e2dedf.jpg,Finland,FI,63.982229,26.772437,1,3,24,47,71,21,78,True,58.84655646959347,65.46829883305017,50.514348621979906
45541e0fa5404535b4df7b53b2e35496.jpg,Turkey,TR,36.535044,33.454668,1,11,91,138,208,66,223,True,27.32898669972692,12.976182453137477,27.32898669939713
4561a75d27fe46ee81c3b77a63f2e86e.jpg,Sweden,SE,64.411557,19.289982,1,10,82,125,187,62,204,True,60.495265959925156,77.38312248624334,60.495265959925156
458865b26f7d49fc91ea9abfb5131a77.jpg,Spain,ES,39.522966,-0.529255,1,2,23,35,52,17,45,True,14.600294422099658,52.68803606741319,14.600294422099658
45bda4d8e36d4507b86e11da4ab82a3b.jpg,Spain,ES,39.513313,2.76595,1,2,17,31,40,14,42,True,28.11884310888961,28.11884310888961,28.11884310888961
4615ca9c68664a18b39e4d4eae5e916a.jpg,Norway,NO,62.46913,6.287115,1,8,66,107,161,52,165,True,40.77035751747681,32.73112421407219,40.77035751736628
46478ae5a8cd4d0ca530834de2a35a64.jpg,Italy,IT,40.790029,16.940481,1,7,63,95,137,43,155,True,38.97380908617691,33.32319060123213,38.97380908606129
465fbef9ff354483b15e072571d9cf85.jpg,Germany,DE,51.448111,10.67327,1,1,12,16,28,10,27,True,61.197705083078894,37.908972162773416,54.571676793714715
4668f926dfda4900b300131b6843cd93.jpg,Finland,FI,64.802552,25.512973,1,3,24,47,58,21,73,True,48.34903809593407,26.72675741186938,26.40747333602666
4683115ae8ac435481b69293468c312f.jpg,Poland,PL,53.961425,17.107625,1,9,72,115,165,59,183,True,24.01797674863666,37.948680860505384,24.017976748824285
46b76abb3bf74d05944a64058577ec10.jpg,Finland,FI,65.193534,25.450627,1,3,29,46,57,20,73,True,68.57905230005271,67.69339375770461,18.586787431543446
46c091ee0cc34fd59de8c3b1a129c41d.jpg,Belarus,BY,55.190765,29.026062,1,0,1,4,14,1,10,True,20.64896510100792,15.458900000245706,20.648965101444393
46ed360b39dc46609dffdbc7616297d8.jpg,Sweden,SE,59.670137,16.30807,1,10,80,130,185,64,214,True,64.94881567146774,56.33289930051069,64.94881567146774
470b3df39fde4759a3cfe349698f9849.jpg,United_Kingdom,GB,59.060786,-3.334604,1,5,42,66,91,32,101,True,46.60462050339839,46.604620503301696,46.604620503301696
4764a85f2ddf46ad80773cf7407bbc57.jpg,Sweden,SE,64.857285,18.840825,1,10,82,127,190,62,205,True,73.44835477261556,76.25991898163262,73.44835477267691
4769c7db9dda4ac1a62b15d7e4bb1148.jpg,United_Kingdom,GB,52.798446,-0.429254,1,5,43,60,96,31,103,True,51.91006116566398,18.554083857549173,50.64622349325116
476dd95ea00644eb99764da4960cf7f0.jpg,Italy,IT,40.736772,9.103658,1,7,57,84,129,44,140,True,4.197685929972781,4.197685928899245,4.197685929972781
478d11c4239e43a48e852f3f661dc5d6.jpg,Poland,PL,52.71391,21.36695,1,9,76,118,174,56,186,True,24.2852610089302,25.896395712107743,24.285261009115757
47a1be52b77741278a0ade82ba18648e.jpg,Spain,ES,43.622729,-5.800413,1,2,16,30,48,12,40,True,53.199127222318786,73.49095018105068,53.199127222234075
47c85fcafe5e43b58e7c594c741c3818.jpg,Norway,NO,69.611702,18.938097,1,8,65,100,149,48,166,True,18.069859373044597,13.46515673235967,18.06985937279521
47cba054b8bc4a7098ddbfa049e75ffb.jpg,United_Kingdom,GB,55.994247,-5.205006,1,5,44,68,90,30,105,True,54.932519603292135,52.98938353420785,40.49380386695244
47dc8bd53d89453786225813105ab21f.jpg,Finland,FI,64.005952,27.423579,1,3,26,43,65,21,63,True,68.24812946266087,78.77692825796082,39.58052511162778
483684258857410eb2bae58f551d2956.jpg,Finland,FI,67.980089,24.074784,1,3,25,38,59,18,70,True,22.690918241661546,22.690918241661546,22.690918241661546
4848ef2bc74246adb2388e758b0c14cf.jpg,United_Kingdom,GB,57.825691,-7.042662,1,5,44,62,98,32,119,True,71.13584946562925,65.10097936359955,71.1358494656926
485aea047db142a5957bb1a1721ba75f.jpg,Turkey,TR,36.437394,32.209415,1,11,91,138,208,66,223,True,96.73259611011963,99.06493780403197,57.65557466057356
488ca10cc6f444498de348ceddd3012d.jpg,Spain,ES,41.924559,2.850483,1,2,19,24,37,14,49,True,45.25002076602917,7.56579590500092,45.250020766128756
48cd6a7b1151407d9e71731aeefaf0d4.jpg,Italy,IT,41.802588,12.226858,1,7,59,86,130,42,147,True,57.1795593158724,55.27139738167371,57.1795593158724
49034441adda4f689d8151dab37ac7c6.jpg,Iceland,IS,64.196348,-21.222018,1,6,53,78,113,41,127,True,17.504988015068896,17.44159053462802,17.504988015068896
490f926eb9eb40dcad8b8f216edb9ef0.jpg,United_Kingdom,GB,50.130185,-5.423151,1,5,41,63,106,33,107,True,15.67288429644272,43.70853346440653,15.672884296730246
4915e69674d345539b4898342d8a8785.jpg,Iceland,IS,65.697332,-17.032212,1,6,49,75,114,38,134,True,20.616550050072586,20.616550050072586,20.616550050072586
491d694386384277a0f8b65b7405405a.jpg,Norway,NO,59.719045,7.581703,1,8,69,104,151,53,168,True,87.08169539252455,87.2680181980859,68.15805861556642
492611fbc4ac4c84b254edd7f6438d38.jpg,Turkey,TR,41.174413,31.929397,1,11,95,134,209,70,229,True,15.593937326347023,20.194543665329526,15.593937326347023
492645f87c2f4249812ad780f3d88851.jpg,Norway,NO,64.188751,11.919524,1,8,67,102,153,50,163,True,88.3774412186568,88.37744121870779,83.93598296147111
4941b3c402a54622ae22e8a0fa376d65.jpg,Germany,DE,50.158089,6.643577,1,1,8,20,25,7,24,True,46.607174639679364,51.531773789625916,46.607174639679364
495e74aa04de4677acf19ac5022da8c5.jpg,Italy,IT,39.066218,8.458155,1,7,57,90,126,44,149,True,28.18143346716141,28.181433467001504,28.181433467001504
4972ec6cecb949209808d5816a165e14.jpg,Germany,DE,51.683241,10.214574,1,1,12,21,19,10,27,True,38.50275454334909,7.085267237822331,38.50275454334909
4999b9b433d248758aaf95c8ddb45dd6.jpg,Turkey,TR,37.399192,40.951235,1,11,94,133,202,68,235,True,73.24026237797517,72.06618411947802,73.24026237797517
49a37900c6dd4052a3b64d9ba6120c73.jpg,Belarus,BY,52.758301,29.398353,1,0,6,5,10,4,5,True,42.06880951364991,36.21301312286663,19.189365989555903
49e5cead8e0946a08e005607b9b080cc.jpg,Norway,NO,59.016574,9.724087,1,8,64,101,158,53,174,True,37.70620137745884,98.50607488565413,18.62196904319388
4a13a5cc41cc431988f6613d2c231afc.jpg,Finland,FI,64.80352,25.510789,1,3,24,47,58,21,73,True,48.38821507019176,26.772537582715213,26.316009218756115
4a1ddfe2c4ef4eac80ee2de9289dfe2a.jpg,Belarus,BY,52.215032,31.517818,1,0,3,9,12,3,2,True,28.386016045263126,32.32541418898832,28.386016045421883
4a41ba5eeae046379f80d22eb7165470.jpg,Italy,IT,44.56235,10.22753,1,7,62,93,140,46,143,True,33.22284191484887,63.5768153054932,33.222841914984514
4a4d8b4d10734f01a3631cfbc7a4a366.jpg,Iceland,IS,64.717943,-14.048498,1,6,54,74,117,36,130,True,16.56050824852755,10.103464345527632,16.56050824852755
4a4df1ad1dd542feaf0ff4633d7253da.jpg,France,FR,42.211866,8.656618,1,4,36,55,89,28,92,True,47.21193601419681,47.21193601419681,47.21193601419681
4a7113631145441aa24febd1853cadce.jpg,France,FR,44.699525,4.826393,1,4,33,59,86,26,81,True,77.50818567542183,75.00515850271384,69.65264222292282
4a729dfb5a71430a9c8c497c3c693235.jpg,Sweden,SE,65.314309,15.858111,1,10,82,127,194,62,215,True,52.28375277830431,44.47509793536715,52.28375277830431
4a90364b7c9c4409b922e3ab4d822d71.jpg,Turkey,TR,37.836392,40.637244,1,11,94,133,202,68,222,True,49.18670506352341,99.07185586487886,49.18670506343179
4aa287b825e641348e471c69870869aa.jpg,Sweden,SE,66.991871,19.83667,1,10,81,121,180,60,203,True,4.018346430578479,33.35169976536263,4.018346431699928
4abd3570a9af459899cc7d4f68ee7da3.jpg,Poland,PL,53.249277,23.148083,1,9,74,109,166,56,180,True,22.268749364586597,21.81903094181646,22.26874936478896
4ac401e7c25a44568cfacdee54bc27c8.jpg,Belarus,BY,54.372683,29.225323,1,0,5,6,13,1,8,True,57.3233182387178,61.29974890919142,29.233900251735108
4afa66c7da3c4284b8e0ec00c77f8491.jpg,Sweden,SE,62.069561,15.836988,1,10,84,122,193,63,216,True,53.83490205122094,53.938450985617166,53.83490205122094
4b015a45c1134acca0346a0128878215.jpg,Belarus,BY,53.058261,29.458239,1,0,6,5,10,4,5,True,25.85361688028601,10.253336576886024,25.85361688011171
4bc27ea830404373977e26112856ef38.jpg,France,FR,43.666893,-1.392568,1,4,35,56,81,27,99,True,74.45919886479692,75.42210505554041,74.45919886479692
4c0585aee5de458eba9c60d3a2f9c57e.jpg,Italy,IT,43.498535,10.724185,1,7,62,93,134,42,143,True,33.281730080622886,62.31367277406997,33.281730080622886
4c37f2aa8f2c49a1a7cf0f7a402b7efc.jpg,Norway,NO,62.539636,6.126605,1,8,66,107,161,52,165,True,49.71077777883603,39.13805218039198,49.71077777883603
4c7488522c0948c3b9c2949185b7d870.jpg,Iceland,IS,65.749061,-23.842507,1,6,48,82,125,37,136,True,20.00265208000899,20.00265208023428,20.00265208045957
4c9f825a096f4e5e93e412801a189058.jpg,Spain,ES,38.992529,-0.582944,1,2,23,35,42,17,45,True,91.7851212950296,22.791589089497492,48.70246867764454
4cae8d5d74f148b0bef9ae35b29c99e1.jpg,Germany,DE,52.715946,12.449164,1,1,13,19,34,6,35,True,15.698076023940592,40.59476646180324,15.698076023940592
4cdd0cc88db44f10b83459385d13e5be.jpg,Germany,DE,48.357057,11.597362,1,1,11,15,32,9,33,True,73.13078564320206,73.13078564320206,73.05239669144781
4cfcc9fa35964b4d9c1cb82475707f5c.jpg,Italy,IT,43.314658,13.643625,1,7,59,92,136,42,148,True,15.139157661712709,10.529098142080448,15.139157661712709
4d190a3d71c443e7ab182afc66d44e7f.jpg,France,FR,46.332186,-1.074603,1,4,35,58,77,27,80,True,45.86116393058295,83.33591437886874,45.861163930386425
4d3b179683904637a42905623baa69e3.jpg,Sweden,SE,65.629548,18.930903,1,10,82,127,190,62,205,True,22.67989092904947,25.220236391661658,22.67989092924817
4d3cc25cafce4f80b3ecd020b4f65a11.jpg,Norway,NO,69.230347,17.976171,1,8,65,100,149,48,166,True,39.75664586754582,44.33804481025781,39.75664586754582
4d96fe33d42841eb83390b03e8c6379b.jpg,France,FR,49.011569,-1.428763,1,4,39,52,73,24,91,True,38.457347957790276,36.81611521535181,38.457347957790276
4dadc0fe90c54e93bd2adc7a7a9692c5.jpg,Poland,PL,51.420163,22.260113,1,9,78,111,177,58,187,True,23.99635029365445,50.950336867271126,23.99635029365445
4dbaa20be5ff40dbb57f1fac125951d7.jpg,Finland,FI,64.309639,29.119438,1,3,26,43,65,21,63,True,28.747576499306692,10.097388504451075,28.747576499306692
4de3b4852e1b425e9e8346be9f2aab5c.jpg,Sweden,SE,55.730081,13.874312,1,10,83,128,191,65,206,True,16.530798129950572,21.14719998270119,16.530798129950572
4e22f6543150482bac0d9a4ace1e9844.jpg,France,FR,44.048219,-1.009445,1,4,35,56,81,27,99,True,23.41811442479057,24.43001745304649,23.41811442479057
4e4d430668d145848e1532f34b453319.jpg,United_Kingdom,GB,53.361428,0.074953,1,5,43,60,97,34,117,True,60.06034852175086,75.62282976813167,60.060348521825894
4e599cc25dbf42819dd8cb2eb765909d.jpg,Germany,DE,52.505012,7.081913,1,1,14,23,24,7,20,True,8.052451586460705,76.72989768346578,8.052451587020332
4e626347583a47c599d24950dbd76071.jpg,Spain,ES,39.395155,2.981089,1,2,17,31,40,14,42,True,20.427911923305423,20.427911923305423,20.427911923305423
4e695c00dbd046f68f632659e6be94ec.jpg,Norway,NO,63.094208,9.28287,1,8,66,106,150,52,172,True,28.24420302751217,69.32290288154468,28.24420302751217
4e779c5e64b646f480af283cfccf76be.jpg,Belarus,BY,52.237194,27.55566,1,0,4,11,11,5,4,True,6.6332582085824185,8.495799791584027,6.633258209261778
4e94c45601084d46aeb3d18109ddf1ef.jpg,Finland,FI,61.349159,21.647828,1,3,27,40,63,19,65,True,74.6484721954717,68.02005413352228,60.81063435456652
4ea5f1a7a390432890c06ad5ddf9c8a4.jpg,Belarus,BY,55.332986,29.38598,1,0,2,4,14,1,10,True,41.490478248664,24.23371392329563,9.12058005439657
4eb54133327246bcbb01a2c93b65e7c9.jpg,Iceland,IS,64.743611,-23.807534,1,6,55,76,109,37,123,True,32.2327179331957,10.104844997317059,32.232717933335515
4ed8eed6b41a4620af02748dcd04b588.jpg,United_Kingdom,GB,51.387184,0.773248,1,5,47,61,105,31,114,True,37.930479823124465,68.75922281835923,37.93047982324327
4f34918abe6f4fbc8c5ffe6ef309011d.jpg,Turkey,TR,40.667486,26.963609,1,11,93,140,214,67,226,True,41.44743804230382,34.88626576526443,41.44743804241255
4f3bf18737884f9ea5f9f6be80767d0f.jpg,Poland,PL,53.357798,21.259635,1,9,74,113,178,56,188,True,38.33203226938999,39.7757948637058,38.33203226938999
4f4b25e8e1f040bb890f29a8cc3c51a7.jpg,Sweden,SE,64.713378,21.154692,1,10,82,125,187,62,204,True,68.53699678353208,38.53442756967294,36.92369303067192
4f5a40ce3bd24f3ead452db1ffa6524e.jpg,Germany,DE,54.601501,8.903466,1,1,9,14,35,8,30,True,17.41993658976355,35.05289893826488,17.419936590022242
4f5f5f745e904b648e7115b1a60b9e2e.jpg,Italy,IT,36.765977,14.669636,1,7,60,85,133,47,152,True,29.24915841047904,26.9065967997875,29.24915841047904
4f765e902d4c4b00b6276b20b3a117d4.jpg,France,FR,49.20051,1.132026,1,4,34,53,84,29,96,True,114.22810795613476,27.05258171424876,38.10311835378749
4f87a8ed2cca4716931c272780d46d60.jpg,Italy,IT,40.256574,18.284981,1,7,63,95,127,43,142,True,46.49584767905377,46.49584767905377,46.49584767905377
4f8e89eb57da4f448dc0b32703cb2160.jpg,Germany,DE,50.270555,9.83762,1,1,12,12,18,10,31,True,38.16888978153316,47.08414764759772,38.16888978153316
4fbbe789903e4c30836c68f5350eabbc.jpg,United_Kingdom,GB,57.907453,-5.169603,1,5,42,62,98,32,116,True,10.63629841689768,29.420436212851378,10.636298417321358
4fd94e7f0f8e4872a75a313a217f62c6.jpg,Finland,FI,66.933512,25.377703,1,3,25,38,66,18,61,True,21.49979329895573,3.3956646919348583,6.349217862077372
502c47587e944a5bb364ee50e24ec562.jpg,Poland,PL,53.211752,20.848399,1,9,76,113,178,56,188,True,24.661612631061665,41.91901072194755,24.661612631061665
50a1d6e17e314fb5a42d434691f261a2.jpg,Belarus,BY,54.144475,28.492804,1,0,5,6,13,2,8,True,24.324432389986853,10.40125952272367,24.32443238980159
50aee7f0d91b4840a391b1403fe3f8dd.jpg,Belarus,BY,53.722179,32.027986,1,0,6,1,3,4,1,True,85.49236116390071,85.37536950856293,85.49236116395343
50b7aa61652a4ee086df7232d1ab8110.jpg,Iceland,IS,65.765876,-17.91008,1,6,49,75,114,40,134,True,40.546202193954784,40.54620219406592,29.99150832472057
50c533fb0fa047cfa65d32bbbaa796dc.jpg,Belarus,BY,51.705636,30.350234,1,0,3,3,16,3,13,True,24.76711200029199,26.637237260957782,24.76711200029199
