filename,country,iso,lat,lng,fold,country_index,a,b,c,coarse,fine
1329806b387347e28e2fc67e5f97ee0e.jpg,Poland,PL,50.970347,23.18315,4,9,73,110,168,59,181
132e86f90f9b4e658d9b983b91d30543.jpg,United_Kingdom,GB,50.370888,-4.96314,0,5,40,62,91,34,105
13395d1584e9424daf4e110e2cac52f8.jpg,Germany,DE,54.168597,8.906091,3,1,13,21,33,7,34
133966395a324eed810d4950322969d3.jpg,Turkey,TR,40.00009,36.115564,1,11,91,134,209,69,232
1339a8666de945ffb1ee8871fef9f52d.jpg,Belarus,BY,52.476774,25.571403,1,0,0,7,9,1,14
133b6e151a6642b78cf80b9a66ec99b1.jpg,France,FR,49.087573,6.13898,4,4,35,58,73,28,93
133ff497e88e48ca8c93f0308ba886c9.jpg,United_Kingdom,GB,57.557649,-2.833036,3,5,46,71,98,32,104
134c67f244fa4b1cba8d24932f3fcca1.jpg,Germany,DE,52.049789,10.00103,4,1,11,19,35,10,29
134fd3c4fad742cd890827d26d004e59.jpg,Belarus,BY,52.211135,31.538348,3,0,1,11,11,2,19
135730551c0c485da116ba71c8ef0058.jpg,Belarus,BY,54.128382,27.348824,4,0,2,10,6,5,17
135b104a47c54fa4a89675284fae51e0.jpg,Sweden,SE,56.879623,13.806792,3,10,81,123,192,63,217
135b43703f38485b904833b52a0e5d54.jpg,Iceland,IS,66.008617,-22.933184,0,6,52,81,108,41,122
1366557290e94d16b2cb1c11849ac392.jpg,France,FR,44.648167,0.591893,0,4,32,56,86,27,99
1368adb8117744ba9ebeca9bfc35dd97.jpg,Germany,DE,53.860053,10.328226,0,1,13,21,33,7,39
136ca674ddac4466b5bf9370b3c2edca.jpg,Germany,DE,50.406464,9.297596,4,1,8,12,34,10,25
137545a07cee4a2ba38534a042623314.jpg,Poland,PL,51.44814,22.611754,1,9,73,110,179,59,181
1380217e8c904e76b9b690641716b869.jpg,Norway,NO,64.026499,10.077253,1,8,67,97,159,48,168
138d3acc821d4b3899b6c329d7714c27.jpg,France,FR,43.942444,2.167756,3,4,36,48,87,27,99
138e1896898d41758522ee55cb539ac9.jpg,France,FR,42.469961,9.229454,3,4,38,49,76,26,82
13998e5bb65e484d9ddee1db0b8acca6.jpg,Norway,NO,61.299884,10.250967,4,8,70,106,153,52,174
13a9fbf52dc948829f9fff2f299123e0.jpg,Belarus,BY,54.660839,27.972902,0,0,2,10,13,5,13
13afc2f382414855947204a0761dc171.jpg,Germany,DE,50.457342,6.793115,0,1,8,12,27,11,28
13b4ad53b8664e65a11d8800753a2a43.jpg,Iceland,IS,66.061764,-19.029455,4,6,48,83,125,40,131
13b5b66390494401929817d5521f4db1.jpg,United_Kingdom,GB,54.90549,-7.421203,0,5,47,68,103,35,100
13b9714998bd4002aeba81dfc96f67e5.jpg,Poland,PL,53.993526,17.961104,0,9,72,113,175,58,180
13c1b39e68d6402980906e260491e40e.jpg,Poland,PL,50.008563,21.832757,3,9,76,118,167,54,191
13c3424698cb4653ae456d4665370a25.jpg,Turkey,TR,37.177751,34.862019,0,11,94,142,202,71,234
13c4030cbab54e919d5b4b999ec5e8c1.jpg,Poland,PL,52.864569,14.793641,0,9,77,111,163,56,185
13c54be115754fa5870b5b3b7eeabf5c.jpg,Finland,FI,66.096795,29.145661,4,3,24,42,59,18,69
13d220ec7c2245969c547a84e7117c99.jpg,Sweden,SE,56.946506,18.154203,0,10,84,121,187,60,206
13e6b8a7f6304f83a76eb33ab79df2c7.jpg,Belarus,BY,51.703745,29.147891,4,0,1,5,1,2,9
13e954455ec84769976cc1c522bfdc24.jpg,Norway,NO,58.785985,9.04434,0,8,66,104,151,50,163
14122c86b01649bba1bcef3b19600707.jpg,Finland,FI,64.380888,29.053629,4,3,30,38,64,22,76
142018cfdfe44f88ac20afb75453c8d7.jpg,Sweden,SE,61.509374,14.849688,1,10,87,127,182,65,214
1425c4264dcd4aaeb04366e88620225c.jpg,Italy,IT,42.570272,12.343454,4,7,62,90,131,47,146
143d249f9da24674be2c0937e9e7150a.jpg,Iceland,IS,63.545429,-18.451523,4,6,51,80,115,38,126
1443911d65b14207a02dd0871e4fb430.jpg,Spain,ES,29.002457,-13.551451,4,2,23,27,52,13,47
144bfb8bd0b84aa3992b1d0413e38b59.jpg,Sweden,SE,63.722283,15.878697,1,10,82,129,188,64,207
144ef71d46d04f5ab012ec70e63bd8b8.jpg,Sweden,SE,60.223352,13.471216,3,10,86,131,193,62,209
145a88dacdab46ff96e8c1e5de011961.jpg,Sweden,SE,65.412038,19.402669,0,10,80,130,181,64,215
145bd530daac4edf8976bdbbd7b20a66.jpg,Poland,PL,50.410322,23.428899,3,9,73,110,168,59,181
146247f0ba974b82988cc12942acc3d8.jpg,Germany,DE,47.566076,8.386487,4,1,15,18,21,6,27
146a223c4eb84c7cb4067693886d6cb2.jpg,Poland,PL,54.613234,17.37637,0,9,72,113,175,58,196
1475e382e9064b228b3f2072eec64f48.jpg,Spain,ES,39.650529,-6.893954,1,2,17,26,51,15,50
14797e264ef7445da08cacc2aedc80ce.jpg,Turkey,TR,40.647636,29.414427,4,11,90,140,214,68,230
147a85570e184947b56270d286497411.jpg,Iceland,IS,65.093892,-21.089613,3,6,53,76,123,41,138
147e994d334047428673e3e3fa8c8740.jpg,Belarus,BY,52.372673,27.460245,0,0,3,2,5,3,4
1486ca863dbb43ed97c29280746c1a4b.jpg,Finland,FI,62.168422,27.837157,4,3,27,47,71,19,79
148c5d2f4c9d49cba595f78cbbd3beb3.jpg,Sweden,SE,60.526679,16.484767,1,10,85,125,190,62,202
148d1a6829d14d88b84f930731316411.jpg,Spain,ES,42.48693,-6.760733,4,2,20,32,46,14,51
1494b44b14a649f3a355d43c4212f8f8.jpg,Spain,ES,28.779701,-17.963034,0,2,18,31,44,13,41
14991449bd8241359d6a4a52b1cdbae3.jpg,Germany,DE,51.622136,14.08093,4,1,12,20,19,9,38
1499c09b8ee74296bdc1388ffa60e4ab.jpg,Sweden,SE,66.038569,22.825992,4,10,83,130,196,61,213
14a268a014574ee3b563d0e173addde7.jpg,Sweden,SE,57.37232,13.478941,3,10,81,128,192,63,217
14a63a05f1704e8090b4466db771a220.jpg,Turkey,TR,38.654627,29.007126,0,11,90,133,203,68,231
14b2adee5e47469daad9b49b0663a038.jpg,Italy,IT,41.718049,12.82136,3,7,63,90,131,47,155
14ba830dacfb42ec8e0ecce239a733d8.jpg,Spain,ES,39.519581,3.287335,0,2,19,35,38,17,40
14d197c36a1645458987e23207dd0536.jpg,Iceland,IS,64.260494,-15.553084,3,6,54,72,117,37,134
14e45668207e4eacb9bc5994e213dec8.jpg,Turkey,TR,39.594631,39.867247,0,11,92,136,205,66,237
14e5cab3aad84a89b802472c25af3b93.jpg,Finland,FI,65.515081,26.775105,3,3,31,44,61,18,62
14ea88c026994f128bb65ebd890d53c0.jpg,Poland,PL,53.528839,20.726184,0,9,78,114,165,55,186
14ef06351b6a418d81fa39a6eac6f8b4.jpg,Spain,ES,41.434733,-3.677443,3,2,21,33,36,12,55
15053bb906a948d8a1ee6b9d8dbeb130.jpg,Finland,FI,63.220594,28.257878,0,3,30,36,54,19,79
151826bedb124e5f9b06d540f8eb8cc9.jpg,Norway,NO,60.345641,5.245126,0,8,65,96,154,50,160
1527e75841ad4582ae517b7666551689.jpg,Iceland,IS,65.762811,-22.167692,4,6,52,81,122,41,123
152991018a9a47fe8806f7eeeae4a1aa.jpg,Iceland,IS,65.609615,-19.353769,1,6,48,78,114,40,124
152a13ef249d4efa95c51ed93f026284.jpg,Turkey,TR,41.324741,27.961821,4,11,90,137,201,68,221
152c9ef3167446b3a601ff36ca99e57b.jpg,Germany,DE,51.461705,12.898447,1,1,12,20,26,9,35
152dc4ab352f4843a3150001026ef525.jpg,United_Kingdom,GB,52.413651,0.723316,3,5,45,60,93,30,109
152e6c2bff394bd295c3e209dbce401f.jpg,Finland,FI,66.341746,29.083927,3,3,24,42,59,18,69
1532ea97b99d432ba09b2058366be38f.jpg,Italy,IT,40.516722,17.325095,0,7,58,91,132,45,143
1541cd0e061f4001a0d4d6516dcbadf8.jpg,Turkey,TR,39.448099,31.570281,1,11,93,140,203,67,224
1545e62f0ba14e3495e31a2d1d7975d7.jpg,France,FR,45.661635,4.85752,4,4,33,53,82,28,90
155ad3bd15b44fa69b5b7423a45ffb50.jpg,Finland,FI,64.82915,29.449727,4,3,30,38,64,22,76
155d0015019a453dbb42a0e73cfcef09.jpg,Belarus,BY,52.129349,29.42728,4,0,1,5,1,2,9
156064a5ec414fe6a08419b7aab6886d.jpg,Turkey,TR,36.910706,31.173239,1,11,88,143,211,70,233
15656ecaa26c44fba6fd9ac590dc2d70.jpg,Belarus,BY,54.365033,29.165801,3,0,5,10,6,4,17
156bb9b2b4b6498f8350e83c0ebcebe1.jpg,Spain,ES,38.320639,-0.513346,1,2,22,29,49,16,44
156db1dde5b748e78501c2bfd23cb62a.jpg,Germany,DE,49.796686,7.301667,4,1,8,12,27,6,28
15780478756c45d2a93f1121a9a7da49.jpg,France,FR,48.469003,6.925506,0,4,35,58,73,28,93
1578eb92185a4a6589305848558d102f.jpg,Turkey,TR,38.036642,30.166932,1,11,88,143,211,70,231
1585ce8c2805411cbdd5fbbe0f14b610.jpg,Belarus,BY,52.2617,25.68012,3,0,0,7,9,1,14
159e8ab6619b488b8c112ceb9fe957ab.jpg,Germany,DE,50.923088,12.574041,1,1,14,20,28,10,20
159ef78cd3dc4f7f88d2c06838faa98a.jpg,Sweden,SE,64.344933,14.714131,3,10,82,129,188,64,207
15a11fb3d97f4b6ca1644f50f849408e.jpg,Sweden,SE,60.419515,14.777305,0,10,85,131,193,62,209
15a6f89a41fb46a4adc7109ea20459b3.jpg,Norway,NO,58.908369,9.299821,0,8,66,100,151,50,163
15ae0f1a290d4d7295ff57c5f8f20660.jpg,Belarus,BY,52.219565,28.526037,0,0,3,5,1,3,9
15c20a0a50a14d2680038ac4e56c29cf.jpg,Norway,NO,59.853158,5.349373,1,8,65,96,150,50,160
15c45a20066941d296bc1b4dfbf64b8e.jpg,Spain,ES,42.737937,-8.852663,3,2,20,32,41,14,51
15c7be2c77264c8f8873098658dcd02f.jpg,Belarus,BY,51.649546,30.440048,0,0,1,5,15,2,7
15c7d8fb55044879a40b503b19914d8d.jpg,France,FR,48.159422,1.255136,4,4,34,59,84,29,89
15d44694639c43b2a187882477716379.jpg,Turkey,TR,38.185242,26.835566,4,11,90,133,213,68,223
15e21b9c70c44e48a2146354f1609f60.jpg,Norway,NO,59.982818,6.565605,0,8,65,96,150,50,160
15f6840bf24742a1959b9b31c04bf9c7.jpg,Belarus,BY,52.991452,27.226969,4,0,3,3,12,3,16
15faa75e97aa4e8ca415d4f65fb9ae90.jpg,Germany,DE,53.100093,11.560021,3,1,9,19,30,7,32
15fd31d2aa5e4460bf11f8f1b603289d.jpg,Poland,PL,52.399153,20.160652,0,9,79,108,172,55,190
16080eb7f3a14ed09010f194601d14d8.jpg,Italy,IT,37.82692,15.133666,1,7,57,85,126,46,149
161e3be302e6413f8bc8a49beed964a4.jpg,United_Kingdom,GB,53.192242,-0.6244,1,5,44,70,106,33,111
162c790b10204e2d8d32e3cf3a9d38c7.jpg,Poland,PL,49.652752,21.183051,3,9,76,118,167,54,191
1640c720e16947e386f7c36a3f5fa568.jpg,Iceland,IS,63.842889,-22.402544,4,6,50,82,116,36,121
16416931b1cd4f37a2af64b7b80fe286.jpg,France,FR,44.591233,1.959399,0,4,36,57,79,27,99
164852ef1795466ea7d74c893a4d82fd.jpg,France,FR,42.738458,-0.00898,3,4,32,48,86,27,94
1653f793a6964b2095846cd87714867d.jpg,Norway,NO,70.407415,24.492517,0,8,64,98,146,49,165
16548bc111e9455aa749b24d5154dfdd.jpg,Germany,DE,48.085524,8.341286,3,1,15,18,21,6,27
165f710811d14b1880a2dd9ccdebf906.jpg,Poland,PL,51.699425,21.005155,4,9,79,119,164,59,198
166254930f4b4628b35fa98ca79c5c4b.jpg,Spain,ES,41.256836,-2.19453,1,2,21,33,42,12,59
1676135727f14b59b794380065e4b7c2.jpg,Sweden,SE,63.04808,16.777316,3,10,87,122,186,65,211
167dc89624984ba8aa0c94d2143cdf85.jpg,Finland,FI,63.065591,29.85433,3,3,30,36,68,19,65
168036b40cd349549bd027410ade00f6.jpg,Finland,FI,64.745671,29.484226,3,3,30,38,64,22,76
1690cf75b2ec475db6bb4d2d56bc33db.jpg,Germany,DE,52.852131,11.391801,4,1,9,19,30,7,32
169b9824a12d4f0c91c185c111ca795e.jpg,France,FR,46.161159,0.032102,1,4,34,54,85,27,88
16a1d346e3df408ebdaf259e5274b398.jpg,Spain,ES,39.358193,3.226798,3,2,19,35,38,17,40
16a2217cc22f46ab82b4b4e0dee9604b.jpg,Spain,ES,42.145193,2.610324,1,2,16,28,47,17,54
16a5612695894c4a9fc16e21a0bbf0fe.jpg,Belarus,BY,52.213219,31.529268,1,0,1,11,11,2,19
16a5a4c51cd34792965dd1a2fc654b46.jpg,Norway,NO,62.488949,6.871853,1,8,68,101,148,52,164
16b2c929d3bf4df49c5da8203ed5e688.jpg,France,FR,46.348986,0.186287,3,4,34,54,85,27,88
16bd673a39e14138a9a80358dff79028.jpg,Spain,ES,38.315256,-0.662891,0,2,22,29,49,16,44
16c5722d6d254c35907c3959363fbd7a.jpg,Norway,NO,61.516928,10.189771,0,8,70,106,153,52,174
16cdb50621cc45e083390bdfadcb0b7f.jpg,United_Kingdom,GB,54.902655,-6.313013,3,5,47,68,103,35,100
16ce2580ac5040568dee6caf1bb1df68.jpg,Germany,DE,54.599416,9.554032,1,1,13,21,33,7,34
16ce42a32615444b84ab498963a49e27.jpg,Poland,PL,53.702436,20.417915,0,9,78,114,165,55,186
16d298a277dc4780b451167dc43875f2.jpg,United_Kingdom,GB,50.002647,-5.214381,1,5,40,62,91,34,105
16d7f13dff7842a2aa30932ea49bd705.jpg,Norway,NO,71.115155,25.700046,3,8,64,98,146,49,165
16dab81368634a3fb08e632c1ba6d30a.jpg,Germany,DE,53.997436,11.540971,3,1,9,13,25,7,21
16daddea3be04d5f879a0845bb35ff9f.jpg,Norway,NO,58.492973,5.90957,3,8,66,104,145,50,179
16dc5bf774744ac8b4239150c97ef086.jpg,Iceland,IS,63.630728,-18.436014,3,6,51,80,115,38,126
16df52bef748451381102fede487fa5d.jpg,Belarus,BY,52.256911,27.858082,4,0,3,2,5,3,4
16e7045e8fbd473ca49d21c75c1f231d.jpg,Norway,NO,58.163771,7.949776,4,8,66,104,151,50,163
16ef83dfb5304587b79f6266c619c627.jpg,Finland,FI,61.113465,23.177325,0,3,26,37,56,20,70
16f4e6edcbc64163a304f63ac52e5ed3.jpg,Turkey,TR,36.145029,33.322853,1,11,94,142,210,71,222
16f7a975105d4f54876c7ad4bd1de8a9.jpg,Finland,FI,62.969804,25.819453,4,3,28,45,57,21,67
16ff9a7df063410a86b6bbcc735da683.jpg,Finland,FI,67.328666,24.907612,3,3,29,39,63,23,78
170c885e899149c79852ca65beb489b4.jpg,United_Kingdom,GB,57.180236,-6.063209,3,5,41,61,97,32,110
17133ef5675446898e4810c0b918e9b7.jpg,Germany,DE,50.036314,6.259586,3,1,8,12,27,11,28
172373a1a122422aaa74c53a75800165.jpg,United_Kingdom,GB,58.513234,-6.255527,4,5,46,67,107,32,115
172df88a965549baa6b0aba885c3fc98.jpg,France,FR,50.470094,2.977522,4,4,39,52,88,29,85
172e2bed96044727aafdb9cebdecebfa.jpg,Sweden,SE,59.58412,13.16943,4,10,86,131,193,62,209
172e317dbae44fe286f51337894a76e4.jpg,Germany,DE,52.044924,11.878366,1,1,9,19,26,9,35
1731c7fb77a94a96a4d697118a7051a9.jpg,Italy,IT,46.016867,11.987493,4,7,61,86,140,43,147
174f76bbb1184fecba1e4db69562f7b3.jpg,Sweden,SE,65.398465,16.128006,1,10,82,126,195,64,218
175ebea3c0f94be98c2bf9d1145d8dc6.jpg,Spain,ES,43.623804,-5.80003,4,2,20,24,46,14,42
1763ab04bfbe4e7fb386c291ee5d751c.jpg,Poland,PL,50.488038,17.569168,3,9,74,115,166,57,189
1763e566f77c47468952639dba025cdd.jpg,Sweden,SE,62.480571,14.770064,1,10,87,127,182,65,204
176daf1daaf942b0bd476d91426cb4cc.jpg,France,FR,49.1228,-1.503591,1,4,37,55,77,25,92
1779426c3b3645ea926cfdffd3211944.jpg,Norway,NO,62.558255,6.127336,1,8,68,101,148,52,164
1780e5efac2441899959a8fc3c75c31e.jpg,Italy,IT,44.505133,7.616886,1,7,60,89,127,44,150
1785d752c03e4f3d84ca5860349ddfbc.jpg,Turkey,TR,37.305185,27.90911,3,11,88,133,199,70,223
17a9d20af793460381af4bc442a47c4d.jpg,Germany,DE,50.354742,11.552608,4,1,14,14,28,10,20
17ab74ca0db84ec0a2bd40a1424c9a2f.jpg,United_Kingdom,GB,58.490152,-6.246965,1,5,46,67,107,32,115
17ad32a9078242e3960f0db6d6a5277c.jpg,Turkey,TR,40.995947,34.647819,0,11,91,134,209,69,232
17b68c2d97e14cafb5be6db15df1d4b4.jpg,Norway,NO,58.244105,6.851828,0,8,66,104,145,50,179
17c0673a827143429d381e216f3e6bd6.jpg,Turkey,TR,41.105806,30.533168,0,11,93,139,214,67,230
17dadfd993004d13b9c3314fbe37ca73.jpg,Turkey,TR,39.740129,42.940702,3,11,95,138,207,66,228
17ebfbaf5fad4524b6b5ccc74f86495b.jpg,Spain,ES,40.693348,-4.105842,1,2,21,26,36,12,55
17ecac0ea05d4495b6a4f01072699fb4.jpg,Belarus,BY,55.933738,28.650292,1,0,7,0,8,0,0
17f2f019a4554cea9e73c5fabd85e271.jpg,Germany,DE,53.067468,13.2877,1,1,9,13,23,9,26
17f7424b77644c64bf39b76d5ff05bc2.jpg,Belarus,BY,56.027649,28.378369,1,0,7,0,8,0,0
180037e5904545158a714dabc833029d.jpg,Turkey,TR,40.191378,29.106164,0,11,90,140,214,68,230
1807c1a436f1436fbbc47edefe3edb30.jpg,Iceland,IS,66.055791,-22.987464,3,6,52,81,108,41,122
1809aa7059e04f77a86ae9a1430c43a7.jpg,Finland,FI,61.021183,23.171153,0,3,26,37,56,20,70
180c1d4c8a83496286e5ca106066acd5.jpg,Germany,DE,48.817568,8.427473,3,1,15,18,18,6,23
1812b172a150450488e5a12acf576cf4.jpg,Belarus,BY,53.200885,28.69736,0,0,2,9,4,3,1
18140d75644a47d7bec1dcec88d015e0.jpg,Poland,PL,51.12895,23.3736,4,9,73,110,168,59,181
1816d30402784694b5506062b9fbea52.jpg,Finland,FI,66.272711,26.136948,3,3,31,43,58,18,74
18259e2d52c640a5af5bd03847d31d70.jpg,France,FR,47.135262,-1.581232,0,4,37,55,75,25,95
182bf2e6b4194555bdeac06a2fddd1e1.jpg,Belarus,BY,53.781052,30.926095,4,0,6,1,17,4,15
182f8e586adb43fe8855c78e794633f2.jpg,Spain,ES,28.953111,-13.669556,1,2,23,27,52,13,47
1830540b7da44bbf94161bd85fdb6643.jpg,Germany,DE,48.790758,11.354066,0,1,10,16,29,8,31
184737b688a2440d8b77299c8fe1f995.jpg,Italy,IT,46.815696,11.729931,0,7,61,86,140,43,142
184ee7010638466c9fc44099844230c4.jpg,Poland,PL,54.223719,16.521671,1,9,72,113,169,58,196
185147732f4c4fb9813018fb7742020d.jpg,Poland,PL,54.686765,18.189703,3,9,72,113,175,58,180
1851ad0c53fb488cb7c7d00b04acac9e.jpg,Norway,NO,66.658311,16.162488,3,8,71,99,144,51,172
1863f05e9ba24f8f986b914bf6739e2c.jpg,United_Kingdom,GB,52.327509,1.494786,0,5,45,60,93,30,109
187ab7214d5840c480aee3baf465c8a4.jpg,United_Kingdom,GB,53.396976,-0.823687,1,5,44,70,106,33,111
187f3ed7673f402780598d637c8fa2e0.jpg,Belarus,BY,54.554917,30.455503,1,0,5,6,10,4,3
1883be9485264aa8b77b4b7aa27bd83d.jpg,Sweden,SE,56.947266,18.157056,4,10,84,121,187,60,206
189f5f617f4a487cb2f97bedb7646bd9.jpg,Norway,NO,59.547849,5.695662,1,8,65,96,150,50,160
189f95a2d3c549698b8f7de988e16576.jpg,Italy,IT,44.895477,12.46186,3,7,61,86,141,43,147
189fe36fd1af49f7a9d19526d44af99e.jpg,Iceland,IS,65.72455,-17.375018,1,6,49,75,111,39,128
18a05ee1438e41e1a0e792462bdbc7a8.jpg,Italy,IT,40.939751,8.864987,4,7,56,84,129,42,144
18a1c4cbac164c78bee0379ee474623f.jpg,Belarus,BY,54.561715,30.453413,3,0,5,6,10,4,3
18aac20d790a484382f21f9a89fcb116.jpg,France,FR,47.909739,4.718497,4,4,35,58,81,28,81
18ada711e7194cd3a78530e37589a807.jpg,Italy,IT,42.58768,12.706383,3,7,62,90,131,47,146
18b30318cfd7473396634c1f2479c8e7.jpg,Turkey,TR,40.718496,30.434179,1,11,93,140,214,67,230
18b88af6b34445e5aa92f0d62a6c5382.jpg,Spain,ES,28.943769,-13.797922,1,2,23,27,52,13,47
18bbc04577124333b21fd7f446f7463d.jpg,United_Kingdom,GB,56.798628,-5.803022,0,5,41,61,101,31,110
18bea262518c4d31923af173066355f7.jpg,France,FR,49.302571,-1.263666,0,4,37,55,77,25,92
18c2d6b8cdac4a0087bcd5dc50312193.jpg,Italy,IT,40.820809,14.061276,1,7,63,88,130,45,145
18c3c17653714856a79a131b44c03333.jpg,France,FR,45.37206,-1.078116,3,4,32,54,85,27,86
18cba29eac1b4051955dd5d68fee5e04.jpg,Italy,IT,36.795998,14.509037,1,7,57,85,137,46,141
18cbfc8a99104a39b665d14e240b421c.jpg,Finland,FI,68.322471,23.02829,3,3,29,39,63,23,72
18cd40760fff4e40852d78a2c567f2c0.jpg,Spain,ES,41.068452,-1.028365,4,2,21,34,42,12,46
18cf52bafde14a06a2ba51563fd3527d.jpg,Norway,NO,70.820849,25.766476,4,8,64,98,146,49,165
18d29e708ab64bf9b480cf48d98a8a9f.jpg,Belarus,BY,54.174509,28.46868,4,0,2,10,6,5,17
18d34be8d3914cddbb046e82ffb41258.jpg,Poland,PL,53.120276,22.122432,3,9,75,116,176,55,195
18d5d71c8a024263b1e77a1ef47e524b.jpg,Poland,PL,54.449775,17.316472,0,9,72,113,175,58,196
18ddefceb8074bca91f4a0b5e7243f7f.jpg,Turkey,TR,38.288011,41.104586,1,11,89,132,198,66,227
18e0800882064bc698f11858293cf119.jpg,Turkey,TR,40.746184,30.367363,0,11,93,140,214,67,230
18edda6b502b4a989b7e8209e61a2d44.jpg,Italy,IT,41.394715,15.703408,3,7,63,88,130,45,145
18efebb5cf8d453dbdcad44b79d63ece.jpg,Spain,ES,38.808391,-0.463231,1,2,22,29,49,16,52
1910306cdb0d4317b0500e32fc66ab78.jpg,Turkey,TR,38.825602,35.640365,4,11,91,141,204,71,225
1921b24da63945a3a4bfb794eefc6a67.jpg,United_Kingdom,GB,52.098253,1.288018,3,5,45,60,93,30,109
1925c4c4c4df415dbb6ee0d623ebe67e.jpg,France,FR,43.816474,2.16958,3,4,36,48,87,27,99
193b36805df748c394f61dfede85a735.jpg,Sweden,SE,59.086278,15.035517,0,10,86,131,189,62,212
193d853305c94ae0b94546413139167e.jpg,Germany,DE,48.50283,8.429962,3,1,15,18,21,6,27
193fb7af25ec4174aef778bcb94d12e5.jpg,Germany,DE,50.557983,9.453182,3,1,8,14,34,10,25
1941c8768069462e90c64edb021af36b.jpg,United_Kingdom,GB,59.133826,-2.858779,4,5,46,66,92,32,117
1941e791b0e8448a84d9fdde88d65d85.jpg,Italy,IT,37.119953,14.654696,1,7,57,85,137,46,141
1958bb86eeb241198febc8a4b825e47d.jpg,France,FR,44.485385,5.385263,1,4,33,51,78,24,84
1961b47cea1343e6ad19681c46ae63be.jpg,United_Kingdom,GB,57.775103,-4.093784,4,5,46,71,98,32,102
197d231507f9448f89c1469d0422e133.jpg,Finland,FI,62.586774,27.051338,0,3,27,45,57,19,67
19810c42ddf449a2a7c80c808154f474.jpg,France,FR,44.395663,6.479396,1,4,33,51,80,24,97
1988169150dd4ad5bc236057d28457a4.jpg,Finland,FI,64.425479,28.445756,4,3,30,38,64,22,76
198f19b80f98459d90a326f91fdab27e.jpg,Iceland,IS,64.155791,-19.591778,4,6,51,74,109,38,125
19957d4695994d58993fd4f9c3a46b9c.jpg,Norway,NO,60.155133,5.434058,1,8,65,96,154,50,160
19a1eb53b48549698ba29db113655d3b.jpg,Spain,ES,41.762404,-1.119712,0,2,21,34,42,12,49
19a3fa3b711b4dbf8af70fa6d1febfa8.jpg,Finland,FI,62.186274,30.270081,1,3,27,47,71,19,71
19a7173a47744df6b5dd38d2d3bdb06c.jpg,France,FR,45.275223,-0.876055,1,4,32,54,85,27,86
19ab042d1bcb4be497af1b71acf9d0b0.jpg,Poland,PL,54.657691,17.633573,1,9,72,113,175,58,196
19bcf4b95b534268be28266f54a3302a.jpg,Turkey,TR,38.454776,27.312721,3,11,90,133,213,68,223
19d33960009c42f397ecc8d1e486641e.jpg,Turkey,TR,37.088518,33.255519,3,11,94,142,210,71,222
19d5359aaf3542ff9e5f90dc384a920a.jpg,United_Kingdom,GB,53.932996,-2.775358,4,5,44,64,102,33,107
19da798f4f0a4c01a43d361044c345d7.jpg,Poland,PL,51.788596,23.387368,4,9,73,110,179,59,193
19dad164f8c44cd7a55b9afc258289ff.jpg,Finland,FI,63.921099,26.877818,0,3,28,45,62,22,64
19e147bcb8744845949c2a33f90162b0.jpg,Germany,DE,51.156396,7.029348,4,1,11,17,31,11,24
19e62abb8dbf4828bce386060ffc9a79.jpg,United_Kingdom,GB,51.983513,-0.973073,4,5,45,69,95,30,114
19ed3b73b03d4662950b7a448f5eb902.jpg,Belarus,BY,52.205125,29.303011,1,0,1,5,1,2,9
19ee9782abd34059b5b4173b318d3071.jpg,Sweden,SE,61.368717,13.526002,1,10,87,127,182,65,214
19f752c77c584f77b2ba6d999b3cbb8c.jpg,United_Kingdom,GB,57.465333,-4.520768,0,5,41,71,98,32,104
19f8c48db43847d0a01d55acec6a0c7a.jpg,Sweden,SE,66.577336,20.479399,1,10,83,130,191,61,205
1a066a1e75b845faa4da86c89327b1de.jpg,France,FR,43.137602,-0.085371,3,4,32,56,86,27,94
1a07a72fd8ba47939af12eaaab6c54c0.jpg,Sweden,SE,61.378246,15.899194,4,10,87,127,197,65,216
1a0abdfd981b46338093a1cefc1b32a6.jpg,Italy,IT,45.255009,11.304303,0,7,61,93,141,43,152
1a0b9e79bd4c4ecbb7fa8e63f2091c5a.jpg,Germany,DE,53.761078,9.072355,3,1,13,21,33,7,39
1a1ce7b5facf4db39f51a052afb86d46.jpg,Spain,ES,42.949435,-5.020833,0,2,20,24,46,14,42
1a20b835b7b5498b91f2b36f8b109986.jpg,Finland,FI,64.344708,25.877472,1,3,28,44,62,22,63
1a22e1b982d14e7cb9347eea4f6e8e5b.jpg,Norway,NO,59.022242,9.719295,4,8,66,100,147,50,170
1a2b3a7977bc4be0afc84e0c105ebecd.jpg,Spain,ES,41.719467,-2.840767,4,2,21,33,53,12,59
1a2d4d75af034f8fbd4d5bee0c247d56.jpg,France,FR,44.511916,-1.235432,1,4,32,56,72,27,80
1a309b22a4fc48b89dee6fe7268227ba.jpg,United_Kingdom,GB,50.240931,-5.06483,4,5,40,62,91,34,105
1a36a77a3aac441ea2aaf9bf934ebab5.jpg,Iceland,IS,66.081104,-23.07704,3,6,52,81,108,41,122
1a4122950f144592a5c3870d02ef31f3.jpg,Finland,FI,66.107047,24.811739,3,3,31,43,58,18,74
1a4d13f7414b46cbbda273e54f30f86a.jpg,Norway,NO,69.257743,17.95031,4,8,69,102,152,53,161
1a62516cd3c24fe6963d75d1883b47c3.jpg,Italy,IT,40.215792,9.009714,0,7,56,84,129,42,144
